LevelId,Filename,Area_Name,Name,Pos,Rotate,DestinationLevel,Type
,level_010,,MHPlayerSpawnPoint5-8,"1168.5491,1343.6365,52.712761","0.24192198,0,0,0.97029573",,MHPlayerSpawnPoint
,level_010,,Enter,"2786.8159,1147.4897,59.453663",,0,ProximityTrigger
,level_010,,ProximityTrigger5,"1177.3457,1318.0616,56.520401",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint4-3,"2709.376,2568.5049,37.89563","0.9876883,0,0,-0.15643457",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint8-C,"247.16151,3883.4294,80.912598","0.99452192,0,0,-0.10452852",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint6-2,"3401.9302,3825.6016,42.050121","0.86602545,0,0,0.49999994",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint1-C,"253.07257,3903.0325,80.930931","0.36650127,0,0,0.93041754",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint5,"2477.4978,2051.8228,135.125","0.57357633,0,0,0.81915212",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint2-1,"2234.448,3712.844,117.14568","0.6360783,0,0,0.77162451",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint10-7,"2158.0923,1636.8884,28.969288","0.83388585,0,0,0.55193698",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPointC-8,"1114.5869,1326.8447,52.34375","-0.39874899,0,0,0.91706014",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint10-9,"2809.8091,1153.9812,53.488918","0.49242362,0,0,0.87035567",,MHPlayerSpawnPoint
,level_010,,610010_R9,"2784.7351,1142.7126,56.63398","0.99144489,0,0,-0.13052616",0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint5-3,"2731.6191,2573.9678,37.531502","0.68835461,0,0,0.72537434",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint9-6,"3379.8608,1868.2749,32.293892","0.90630782,0,0,0.42261821",,MHPlayerSpawnPoint
,level_010,,610012_R2,"3360.1506,3830.2539,44.28125","0.99939084,0,0,0.034899537",0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint1-2,"3319.3567,3841.2246,41.456486","-0.40673655,0,0,0.91354549",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint7-6,"3356.9604,1868.4163,30.900726","0.96126169,0,0,-0.27563742",,MHPlayerSpawnPoint
,level_010,,RegionTrigger_R6,"3365.7795,1892.9293,35.125191",,0,ProximityTrigger
,level_010,,ProximityTrigger3,"1114.8176,1326.5886,56.520401",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint3-2,"3320.5576,3813.3928,41.65625","0.95105654,0,0,-0.309017",,MHPlayerSpawnPoint
,level_010,,MHPlayerSpawnPoint8-5,"2391.6328,2064.4214,134.74924","0.55193692,0,0,-0.83388591",,MHPlayerSpawnPoint
,level_010,,ProximityTrigger1,"2779.0083,1185.554,57.505959",,0,ProximityTrigger
,level_010,,MHPlayerSpawnPoint8-9,"2748.9031,1112.5496,53.971882","0.78801072,0,0,-0.6156615",,MHPlayerSpawnPoint
,level_010_nb4,,CatHandCartPoint,"1493.6996,1120.4335,83.212906","0.73135346,0,0,0.68199867",,MHPlayerSpawnPoint
,level_010_nb4,,MHPlayerSpawnPoint,"1493.9161,1119.0875,82.919632","0.7313537,0,0,0.68199843",,MHPlayerSpawnPoint
,level_010_nb4,,MHPlayerSpawnPointC-1,"622.37811,1406.609,48.379013","0.99996191,0,0,0.008726432",,MHPlayerSpawnPoint
,level_010_nb4,,MHPlayerSpawnPoint1-C,"1479.8047,1128.7474,82.868408","-0.38268334,0,0,0.92387956",,MHPlayerSpawnPoint
,level_010_nb4,,LevelMusic_Trigger,"623.92749,1397.218,50.941467","0.99813479,0,0,0.061048459",0,ProximityTrigger
,level_011,,611007_R2,"1317.1782,918.66858,63.430511",,0,ProximityTrigger
,level_011,,101161_STrigger_6,"1016.4926,996.8045,62.024628",,0,ProximityTrigger
,level_011,,101191_Flee_Trigger_1,"1379.3781,800.72162,72.638626",,0,ProximityTrigger
,level_011,,611003_R2,"1332.2268,928.2395,65.817673",,0,ProximityTrigger
,level_011,,611004_R4,"1189.0524,1054.1088,79.79261",,0,ProximityTrigger
,level_011,,Player_Random_R1,"1366.0953,780.47638,55.43404","0.92718387,0,0,-0.37460658",,MHPlayerSpawnPoint
,level_011,,ProximityTrigger1,"875.86267,917.24451,76.717476",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_7to3,"1170.5824,910.26294,61.084839","0.39874902,0,0,0.91706008",,MHPlayerSpawnPoint
,level_011,,RainWallSwitchCloseTrigger1,"1173.5225,905.4729,62.35672","0.88701081,0,0,0.46174863",0,ProximityTrigger
,level_011,,SwitchRegionPoint_4to7,"1207.0898,985.36938,61.2687","-0.017452352,0,0,0.99984771",,MHPlayerSpawnPoint
,level_011,,101161_STrigger_2,"992.56055,975.70911,61.337818",,0,ProximityTrigger
,level_011,,611004_R2,"1315.5265,919.42706,61.71767",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_7to2,"1291.9204,953.77368,57.932915","0.53729957,0,0,-0.84339148",,MHPlayerSpawnPoint
,level_011,,DynaRain_Region3_Trigger,"1139.7598,891.383,63.675583",,0,ProximityTrigger
,level_011,,101191_Flee_Trigger3,"1141.093,894.58057,81.735474",,0,ProximityTrigger
,level_011,,RainWallSwitchOpenTrigger2,"1176.9957,908.45874,62.35672","0.88294756,0,0,0.4694716",0,ProximityTrigger
,level_011,,DynaRain_Region4_Trigger,"1184.7596,1056.7996,89.092239",,0,ProximityTrigger
,level_011,,CatHandCartPoint,"1366.9653,726.0744,41.35907","-0.37460676,0,0,0.92718381",,MHPlayerSpawnPoint
,level_011,,DynaRain_Region1_Trigger,"1369.0457,800.66534,62.008911",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_3to5,"1025.3099,965.13458,60.813885","0.95881975,0,0,0.28401536",,MHPlayerSpawnPoint
,level_011,,Enter_Area_5_Trigger,"1024.3424,967.55676,62.154053","0.92387956,0,0,0.38268346",0,ProximityTrigger
,level_011,,SwitchRegionPoint_3to6,"875.68842,917.14496,74.938004","0.99862951,0,0,0.052335959",,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_3to7,"1192.8405,947.91437,61.236008","0.99862951,0,0,-0.052336022",,MHPlayerSpawnPoint
,level_011,,DM_101162_Trigger_3,"1209.9229,1058.2588,77.038994",,0,ProximityTrigger
,level_011,,Enter_Check_1,"1338.6974,876.14948,60.045979","0.9925462,0,0,0.12186913",0,ProximityTrigger
,level_011,,DM_101162_Trigger_2,"1197.0378,1076.5646,78.074341",,0,ProximityTrigger
,level_011,,DynaRain_Region6_Trigger,"871.9917,925.63788,87.590324",,0,ProximityTrigger
,level_011,,101191_Clue_Trigger_1,"1380.652,792.57642,57.511795",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_1to2,"1338.9457,877.08508,57.8125",,,MHPlayerSpawnPoint
,level_011,,DynaRain_Region7_Trigger,"1209.343,969.71625,63.675583",,0,ProximityTrigger
,level_011,,Enter_Area_6_Trigger,"868.30182,927.2868,98.301155","0.45399046,0,0,0.89100653",0,ProximityTrigger
,level_011,,SwitchRegionPoint_2to7,"1233.0382,982.0318,61.272987","0.50753838,0,0,0.86162913",,MHPlayerSpawnPoint
,level_011,,Player_Random_R5,"1025.4565,984.48669,61.244503","0.052335951,0,0,0.99862951",,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_3to4,"1203.9386,1030.744,77.494293",,,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_5to3,"1111.3949,892.2439,61.03125","0.70090926,0,0,-0.71325046",,MHPlayerSpawnPoint
,level_011,,DynaRain_Region2_Trigger,"1325.2957,921.383,54.508911",,0,ProximityTrigger
,level_011,,Enter_Area_8_Trigger,"894.84094,941.22467,64.124847","0.45399046,0,0,0.89100653",0,ProximityTrigger
,level_011,,DynaRain_Region0_Trigger,"1350.9612,718.85413,74.925575",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_6to3,"1114.2837,874.25555,61.144825","0.99619472,0,0,-0.087155752",,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_3to0,"1313.3063,711.38196,47.631546","0.71325046,0,0,-0.70090926",,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_1to0,"1329.7574,739.7699,49.236275","0.17364824,0,0,0.98480773",,MHPlayerSpawnPoint
,level_011,,101191_Clue_Trigger_2,"1143.3638,896.52454,63.191383",,0,ProximityTrigger
,level_011,,101161_STrigger_4,"992.31683,1002.1938,62.331863",,0,ProximityTrigger
,level_011,,Player_Random_R4,"1185.427,1053.1218,77.341118","0.052335951,0,0,0.99862951",,MHPlayerSpawnPoint
,level_011,,101161_SurviveArea,"1008.5146,1000.2847,61.400421","0.89100653,0,0,-0.45399052",0,ProximityTrigger
,level_011,,DM_101162_Trigger_5,"1203.6589,1046.0587,78.074341",,0,ProximityTrigger
,level_011,,611006_R2,"1322.2384,925.83624,63.405167",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_0to3,"1147.1732,886.6524,61.090183","0.98325491,0,0,0.18223555",,MHPlayerSpawnPoint
,level_011,,DM_101162_Trigger_6,"1193.9088,1053.71,77.841255",,0,ProximityTrigger
,level_011,,DynaRain_Region8_Trigger,"871.9917,925.63788,56.674377",,0,ProximityTrigger
,level_011,,GuardArea,"1128.5135,896.68396,74.031967",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_2to1,"1354.4471,819.36707,55.545544","-0.42261824,0,0,0.90630782",,MHPlayerSpawnPoint
,level_011,,101191_EnterArea6_Trigger,"867.99896,935.36639,74.673309","0.97992468,0,0,0.19936793",0,ProximityTrigger
,level_011,,611002_Event_BOSS,"1324.1947,919.21503,59.289803",,0,ProximityTrigger
,level_011,,DynaRain_Region5_Trigger,"1004.3428,998.88287,89.092239",,0,ProximityTrigger
,level_011,,DM_101162_Trigger_1,"1179.9586,1061.783,78.074341",,0,ProximityTrigger
,level_011,,101161_STrigger_5,"1032.3646,1006.2941,61.618084",,0,ProximityTrigger
,level_011,,RainWallOpenTrigger1,"1275.7571,961.75116,56.835186",,0,ProximityTrigger
,level_011,,101161_STrigger_1,"1002.3122,1032.5468,62.296238",,0,ProximityTrigger
,level_011,,101161_STrigger_3,"1009.4042,972.3197,61.943943",,0,ProximityTrigger
,level_011,,RainWallOpenTrigger2,"1246.3254,970.46375,61.450916",,0,ProximityTrigger
,level_011,,LevelSpawnPoint,"1378.9684,713.39648,41.442715","0.92718387,0,0,0.37460661",,MHPlayerSpawnPoint
,level_011,,611005_R3,"1140.614,899.15259,63.469067","0.88701087,0,0,-0.46174854",0,ProximityTrigger
,level_011,,DM_101162_Trigger_4,"1174.0951,1043.142,77.36171",,0,ProximityTrigger
,level_011,,SwitchRegionPoint_5to8,"897.09399,941.87793,63.728283","0.44619778,0,0,0.89493442",,MHPlayerSpawnPoint
,level_011,,Enter_Check_2,"1291.303,954.18073,60.045979","0.97437006,0,0,-0.22495121",0,ProximityTrigger
,level_011,,DM101162_Survive_Area,"1196.3091,1056.0055,79.713501",,0,ProximityTrigger
,level_011,,CatHandcartPoint1,"1366.83,725.45001,41.580002","-0.37436387,-0,0,0.92728186",,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_8to5,"968.6687,990.16541,61.851246","0.82412624,0,0,-0.56640619",,MHPlayerSpawnPoint
,level_011,,Player_Random_R2,"1325.1653,903.19067,57.623726","0.92718387,0,0,-0.37460658",,MHPlayerSpawnPoint
,level_011,,Player_Random_R3,"1128.5985,894.64685,61.056061","0.98162717,0,0,0.19080901",,MHPlayerSpawnPoint
,level_011,,SwitchRegionPoint_0to1,"1363.3438,777.31323,55.546104","0.9335804,0,0,-0.35836795",,MHPlayerSpawnPoint
,level_012,,R2_Flower_Trigger_6,"2427.0654,1989.2565,143.40125","-0.078459091,0,0,0.99691731",0,ProximityTrigger
,level_012,,PlayerRegionSwitch_R1,"2039.7836,3263.9399,35.230762","0.58778536,0,0,-0.80901688",,MHPlayerSpawnPoint
,level_012,,ProximityTrigger1,"1863.4384,693.86462,506.33945","0.99965733,0,0,-0.026177039",0,ProximityTrigger
,level_012,,R2_BOSS_Enter_Check_1,"2433.2637,2124.4932,134.27678","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,03_R2_BOSS_Check_3,"2477.5693,1977.3967,146.60657","0.99996191,0,0,-0.00872696",0,ProximityTrigger
,level_012,,02_R2_BOSS_Check_3,"2477.5693,1977.3967,146.61836","0.99996191,0,0,-0.00872696",0,ProximityTrigger
,level_012,,R2_Flower_Trigger_3,"2369.8357,2013.438,143.63464","-0.026176997,0,0,0.99965733",0,ProximityTrigger
,level_012,,PlayerRegionSwitch_R0_1,"603.99329,2128.6616,61.919899","9.1214012e-008,0,0,1",,MHPlayerSpawnPoint
,level_012,,PlayerRegionSwitch_R0_2,"612.71228,2123.4248,62.0215","0.70090932,0,0,0.7132504",,MHPlayerSpawnPoint
,level_012,,03_R3_BOSS_Enter_Check,"1865.0175,808.81097,506.6489","0.99996191,0,0,-0.0087269647",0,ProximityTrigger
,level_012,,PlayerRegionSwitch_R3,"1863.3838,693.88782,504.3345","0.99965733,0,0,-0.026177047",,MHPlayerSpawnPoint
,level_012,,R2_BOSS_Enter_Check_M,"2433.2637,2124.7769,134.27678","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,101291_Enter_R3_Check,"1863.6538,694.6958,506.17831","0.99939084,0,0,-0.03489954",0,ProximityTrigger
,level_012,,PlayerRegionSwitch_R2,"2330.5354,1994.5239,130.23866","0.72537434,0,0,-0.68835461",,MHPlayerSpawnPoint
,level_012,,101202_R2_BOSS_Check_M,"2433.2061,2124.7769,134.27678","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,02_R3_BOSS_Enter_Check,"1865.0175,806.64154,506.64069","0.99939084,0,0,-0.034899775",0,ProximityTrigger
,level_012,,ProximityTrigger2,"1866.2745,807.22437,481.68796",,0,ProximityTrigger
,level_012,,R3_BOSS_Enter_Check,"1869.9435,807.19556,500.5972","0.99965733,0,0,-0.026177039",0,ProximityTrigger
,level_012,,101203_R2_BOSS_Check_M,"2433.3933,2124.7925,134.27678","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,MHPlayerSpawnPoint_Start,"573.84808,2122.9619,61.9081","0.7132504,0,0,-0.70090932",,MHPlayerSpawnPoint
,level_012,,R2_Flower_Trigger_1,"2381.1094,2050.6572,143.77107",,0,ProximityTrigger
,level_012,,R2_Flower_Trigger_4,"2348.0244,2024.7494,143.74136",,0,ProximityTrigger
,level_012,,PlayerRegionSwitch_R0_3,"603.85419,2116.4368,61.962337","1,0,0,-6.569617e-008",,MHPlayerSpawnPoint
,level_012,,03_R2_Enter_Check_1,"2433.2637,2124.4932,134.31052","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,03_R2_Enter_Check_2,"2479.2395,2010.4452,146.54744","0.99939084,0,0,0.034899063",0,ProximityTrigger
,level_012,,PlayerRegionSwitch_R2_2,"2435.3149,1863.9529,129.24608","0.95881975,0,0,-0.28401533",,MHPlayerSpawnPoint
,level_012,,R2_BOSS_Check_For_M,"2433.2637,2124.7769,134.27678","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,Region_1_Rain,"2072.1572,3261.0066,45.117363",,0,ProximityTrigger
,level_012,,101291_Enter_R2_Check,"2436.6069,1863.2668,128.875","-0.43837097,0,0,0.89879417",0,ProximityTrigger
,level_012,,LongJiQiang_Trigger,"1864.1635,715.43665,498.99777","0.99965733,0,0,-0.026177043",0,ProximityTrigger
,level_012,,02_R2_BOSS_Check_1,"2433.2637,2124.4932,134.35086","0.98901594,0,0,0.14780904",0,ProximityTrigger
,level_012,,R3_BOSS_Enter_For_M,"1865.0175,822.96057,506.63739","0.99984771,0,0,-0.017452784",0,ProximityTrigger
,level_012,,02_R2_BOSS_Check_2,"2479.2395,2010.4452,146.37424","0.99939084,0,0,0.034899063",0,ProximityTrigger
,level_012,,ProximityTrigger3,"1864.3982,761.62317,488.65115",,0,ProximityTrigger
,level_012,,MHPlayerSpawnPoint_Review,"569.78424,2123.0339,61.979137","0.71325034,0,0,-0.70090938",,MHPlayerSpawnPoint
,level_012,,PlayerRegionSwitch_R2_3,"1866.3032,807.14569,479.59634","0.026176991,0,0,0.99965733",,MHPlayerSpawnPoint
,level_012,,R2_BOSS_Enter_Check_2,"2479.2395,2010.4452,146.29182","0.99939084,0,0,0.034899063",0,ProximityTrigger
,level_012,,R2_Flower_Trigger_2,"2408.3386,2020.2009,143.74136",,0,ProximityTrigger
,level_012,,R2_Flower_Trigger_5,"2387.8608,1979.1265,143.74136","0.97629595,0,0,0.21643981",0,ProximityTrigger
,level_012,,R3_BOSS_Enter_Check_M,"1865.0175,807.47064,506.63739","0.99984771,0,0,-0.017452784",0,ProximityTrigger
,level_012,,R2_BOSS_Enter_Check_3,"2477.5693,1977.3967,146.57446","0.99996191,0,0,-0.00872696",0,ProximityTrigger
,level_012,,101291_Enter_R3_Check1,"1866.2382,807.30042,481.34839","0.99984771,0,0,-0.017452551",0,ProximityTrigger
,level_014,,SRT_7_To_4_Point,"821.53857,885.27704,357.75482","5.1955602e-008,0,0,1",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger13,"836.35748,802.72083,362.11758",,0,ProximityTrigger
,level_014,,SRT_8_To_7_Point,"1173.0292,1630.2009,353.94766","0.71933979,0,0,0.6946584",,MHPlayerSpawnPoint
,level_014,,RandomPoint_3,"1565.5427,375.63123,357.5","0.66913074,0,0,-0.74314469",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger12,"876.29639,830.97418,362.11758",,0,ProximityTrigger
,level_014,,ProximityTrigger5,"821.48267,884.85376,360.06458",,0,ProximityTrigger
,level_014,,ProximityTrigger11,"821.64563,884.71808,362.11758",,0,ProximityTrigger
,level_014,,ProximityTrigger41,"324.25952,1762.4269,344.43915",,0,ProximityTrigger
,level_014,,RandomPoint_1,"267.33936,373.9949,340.75","0.92050493,0,0,-0.39073101",,MHPlayerSpawnPoint
,level_014,,SRT_9_To_8_Point,"1921.4933,1350.787,354.51642","0.23344541,0,0,0.97236991",,MHPlayerSpawnPoint
,level_014,,SRT_2_To_6_Point,"340.0668,1741.0833,344.40613","0.94832367,0,0,-0.31730458",,MHPlayerSpawnPoint
,level_014,,RandomPoint_2,"321.35022,1102.7119,382","0.66913074,0,0,-0.74314469",,MHPlayerSpawnPoint
,level_014,,RandomPoint_9,"1031.7861,1992.4001,383.5","0.68835443,0,0,0.72537452",,MHPlayerSpawnPoint
,level_014,,RandomPoint_7,"1160.9297,1622.1692,353.63943","0.60181499,0,0,0.7986356",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger16,"877.19806,831.02087,361.9646",,0,ProximityTrigger
,level_014,,SRT_2_To_4_Point,"805.77625,851.31403,357.75482","0.66913056,0,0,-0.74314493",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger38,"385.56219,1810.4659,344.43915",,0,ProximityTrigger
,level_014,,ProximityTrigger29,"369.02228,1752.4092,348.50494","0.94832373,0,0,-0.31730449",0,ProximityTrigger
,level_014,,SRT_6_To_9_Point,"1008.8802,1983.9374,384.11847","0.97992474,0,0,-0.19936779",,MHPlayerSpawnPoint
,level_014,,RandomPoint_6,"362.90903,1757.7708,344.43915","0.84804809,0,0,0.52991927",,MHPlayerSpawnPoint
,level_014,,SRT_1_To_3_Point,"1556.0348,375.95264,357.25","0.84339136,0,0,-0.53729975",,MHPlayerSpawnPoint
,level_014,,CatHandCartPoint,"1179.6953,138.8623,30.725471","0.91354537,0,0,0.40673682",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger35,"837.91742,805.99542,362.99692",,0,ProximityTrigger
,level_014,,SRT_4_To_1_Point,"299.05936,401.34818,342.49374","0.34202018,0,0,0.93969262",,MHPlayerSpawnPoint
,level_014,,SRT_1_To_2_Point,"356.55762,1106.2799,382.25","0.74895573,0,0,0.66262001",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger27,"339.65384,1740.5465,348.50494","0.95371699,0,0,-0.30070573",0,ProximityTrigger
,level_014,,ProximityTrigger19,"369.37808,1750.0292,350.58655","0.84804815,0,0,0.52991921",0,ProximityTrigger
,level_014,,SRT_3_To_4_Point,"878.19055,831.07458,358","0.82903761,0,0,0.5591929",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger7,"1555.7423,375.87439,360.85413",,0,ProximityTrigger
,level_014,,SRT_0_To_1_Point,"262.16159,374.27979,341.00128","0.98162723,0,0,-0.19080892",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger37,"101.76894,929.28143,167.28491","0.90996128,0,0,-0.41469324",0,ProximityTrigger
,level_014,,ProximityTrigger39,"370.57104,1749.5287,344.43915",,0,ProximityTrigger
,level_014,,ProximityTrigger3,"836.96545,802.75214,360.5",,0,ProximityTrigger
,level_014,,ProximityTrigger2,"103.09296,929.34723,167.44751","0.97992468,0,0,-0.199368",0,ProximityTrigger
,level_014,,614023_R5,"89.597618,959.80695,167.25",,0,ProximityTrigger
,level_014,,614022_R6,"363.60028,1771.8025,344.43915","0.47708604,-0.015337384,0.0083275205,0.87868333",0,ProximityTrigger
,level_014,,SRT_6_To_5_Point,"95.379738,976.71466,165.45062","0.22495103,0,0,0.97437012",,MHPlayerSpawnPoint
,level_014,,SRT_2_To_5_Point,"102.01328,928.65515,164.77068","0.95371699,0,0,0.3007057",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger25,"369.35828,1750.8695,347.67984",,0,ProximityTrigger
,level_014,,614024_R4,"842.29065,838.88562,357.83862",,0,ProximityTrigger
,level_014,,614013_ProximityTrigger_R8,"1909.7007,1309.3577,361.28302","0.97992468,0,0,-0.199368",0,ProximityTrigger
,level_014,,614019_R1,"284.82935,389.31241,343.75",,0,ProximityTrigger
,level_014,,ProximityTrigger31,"1911.1675,1309.6688,356.75",,0,ProximityTrigger
,level_014,,ProximityTrigger28,"325.5603,1762.5021,348.50494","0.71933985,0,0,-0.69465834",0,ProximityTrigger
,level_014,,614021_R3,"1576.2694,396.24536,357.42078","0.99144489,0,0,-0.13052616",0,ProximityTrigger
,level_014,,ProximityTrigger24,"385.58334,1809.4344,347.67984",,0,ProximityTrigger
,level_014,,RandomPoint_5,"81.057304,972.87122,164.75894","0.64278775,0,0,-0.76604432",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger21,"328.72437,1763.7871,350.58655","0.84804815,0,0,0.52991921",0,ProximityTrigger
,level_014,,ProximityTrigger20,"341.10818,1742.1101,350.58655","0.84804815,0,0,0.52991921",0,ProximityTrigger
,level_014,,ProximityTrigger18,"385.59903,1809.6393,350.58655","0.84804815,0,0,0.52991921",0,ProximityTrigger
,level_014,,RandomPoint_8,"1886.7432,1304.462,354.38943","0.71933997,0,0,-0.69465816",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger10,"793.27856,851.54785,362.11758",,0,ProximityTrigger
,level_014,,SRT_1_To_0_Point,"1163.781,169.2314,31.938309","0.069756523,0,0,0.99756402",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger22,"265.93225,375.20117,344.0896",,0,ProximityTrigger
,level_014,,SRT_2_To_1_Point,"266.42096,406.55765,340.69739","-0.078459062,0,0,0.99691731",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger34,"876.28876,831.57947,362.99692",,0,ProximityTrigger
,level_014,,SRT_8_To_3_Point,"1612.2778,416.19888,357.27487","0.2079117,0,0,0.97814757",,MHPlayerSpawnPoint
,level_014,,614020_R4,"842.29456,842.41284,357.83862","0.93041754,0,0,-0.36650124",0,ProximityTrigger
,level_014,,ProximityTrigger30,"386.29044,1810.2361,348.50494","0.92718387,0,0,-0.37460658",0,ProximityTrigger
,level_014,,SRT_7_To_8_Point,"1894.5328,1335.5139,354.45016","-0.40673652,0,0,0.91354549",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger26,"340.09738,1741.2137,347.67984",,0,ProximityTrigger
,level_014,,SRT_9_To_6_Point,"385.74359,1810.4082,344.88364","0.42261821,0,0,0.90630782",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger32,"806.80713,851.24707,362.99692",,0,ProximityTrigger
,level_014,,ProximityTrigger40,"339.33737,1740.1858,344.43915",,0,ProximityTrigger
,level_014,,SRT_8_To_9_Point,"1046.2913,1986.5975,383.88605","0.83388597,0,0,0.55193681",,MHPlayerSpawnPoint
,level_014,,MHPlayerSpawnPoint1,"1179.4321,139.14043,30.869602","0.84339142,0,0,0.53729969",,MHPlayerSpawnPoint
,level_014,,SRT_5_To_6_Point,"325.00235,1762.6641,344.40613","0.68199837,0,0,-0.7313537",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger33,"823.77075,881.7948,362.99692",,0,ProximityTrigger
,level_014,,ProximityTrigger17,"821.64288,883.94867,361.9646",,0,ProximityTrigger
,level_014,,ProximityTrigger15,"805.71503,851.09033,361.9646",,0,ProximityTrigger
,level_014,,ProximityTrigger23,"324.26822,1762.4435,347.67984",,0,ProximityTrigger
,level_014,,SRT_4_To_2_Point,"344.46191,1119.499,382.40295","0.19936807,0,0,0.97992468",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger9,"1570.1986,432.74155,360.85413",,0,ProximityTrigger
,level_014,,RandomPoint_4,"837.34106,830.75116,357.83862","0.99904823,0,0,0.043619592",,MHPlayerSpawnPoint
,level_014,,614012_ProximityTrigger_R4,"845.66394,843.22449,362.7785","0.97992468,0,0,-0.199368",0,ProximityTrigger
,level_014,,ProximityTrigger36,"95.201561,976.37054,167.67133","0.9636305,0,0,-0.26723826",0,ProximityTrigger
,level_014,,ProximityTrigger1,"95.820435,976.59479,167.69934","0.97992468,0,0,-0.199368",0,ProximityTrigger
,level_014,,ProximityTrigger14,"836.78607,802.84589,361.9646",,0,ProximityTrigger
,level_014,,SRT_4_To_3_Point,"1570.0758,433.383,357.25","-0.33380687,0,0,0.9426415",,MHPlayerSpawnPoint
,level_014,,ProximityTrigger8,"1611.5303,415.92709,360.85413",,0,ProximityTrigger
,level_014,,ProximityTrigger4,"805.85999,851.11359,360.85181",,0,ProximityTrigger
,level_014,,ProximityTrigger6,"878.21313,830.94281,360.48065",,0,ProximityTrigger
,level_014,,SRT_5_To_2_Point,"308.62683,1107.3679,382.07764","0.68835455,0,0,-0.72537434",,MHPlayerSpawnPoint
,level_014,,SRT_7_To_6_Point,"370.60547,1750.4844,344.4061","0.88701087,0,0,0.4617486",,MHPlayerSpawnPoint
,level_014,,614012_ProximityTrigger_R6,"358.31616,1777.7758,350.03238","0.97992468,0,0,-0.199368",0,ProximityTrigger
,level_014,,SRT_3_To_8_Point,"1905.0359,1261.864,354.38647","0.98628563,0,0,0.16504759",,MHPlayerSpawnPoint
,level_014,,614013_ProximityTrigger_R4,"845.6687,843.44672,362.7785","0.97992468,0,0,-0.199368",0,ProximityTrigger
,level_014,,SRT_4_To_7_Point,"1156.3607,1591.5533,353.81027","0.96126169,0,0,0.27563736",,MHPlayerSpawnPoint
,level_014,,SRT_3_To_1_Point,"303.46353,393.47278,342.34344","0.71325046,0,0,0.70090926",,MHPlayerSpawnPoint
,level_014,,614019_R5,"87.738144,959.16827,167.19424",,0,ProximityTrigger
,level_014,,SRT_1_To_4_Point,"836.70074,803.14551,358","1,0,0,-4.9568705e-008",,MHPlayerSpawnPoint
,level_014,,614013_ProximityTrigger_R6,"363.93597,1772.2878,346.96115","0.97992468,0,0,-0.199368",0,ProximityTrigger
